geoid,name,population_e,white_e,black_e,asian_e,amind_e,hawpi_e,latino_e,medhhincome_e,inpoverty_e
25202,ZCTA5 25202,1239,1239,0,0,0,0,0,49650,52
25213,ZCTA5 25213,6126,5762,157,88,0,0,8,71632,402
28717,ZCTA5 28717,1948,1886,0,0,0,0,62,50469,208
26263,ZCTA5 26263,244,244,0,0,0,0,0,NA,56
26264,ZCTA5 26264,599,597,0,0,0,0,2,49239,129
26280,ZCTA5 26280,1594,1561,22,0,0,0,11,34397,560
26282,ZCTA5 26282,76,76,0,0,0,0,0,30625,0
26287,ZCTA5 26287,3133,2993,11,35,0,0,16,47956,508
26521,ZCTA5 26521,299,294,0,0,0,0,0,63333,8
26588,ZCTA5 26588,2591,2512,0,0,0,0,37,53799,286
26155,ZCTA5 26155,7554,7420,0,0,0,0,11,44299,1564
26167,ZCTA5 26167,942,942,0,0,0,0,0,30605,323
26253,ZCTA5 26253,4197,4125,55,0,0,0,14,46094,1218
26260,ZCTA5 26260,1625,1587,6,0,0,0,8,51417,182
26271,ZCTA5 26271,408,406,0,0,0,0,0,41500,52
26275,ZCTA5 26275,548,535,0,0,0,0,0,29167,195
26276,ZCTA5 26276,324,319,0,0,0,0,0,64722,5
26323,ZCTA5 26323,397,391,0,0,0,0,0,45625,126
26884,ZCTA5 26884,707,663,2,0,0,0,2,45114,84
26343,ZCTA5 26343,250,250,0,0,0,0,0,NA,94
26351,ZCTA5 26351,4700,3276,940,69,10,0,318,35347,819
26366,ZCTA5 26366,38,38,0,0,0,0,0,NA,15
26424,ZCTA5 26424,202,202,0,0,0,0,0,42069,11
26437,ZCTA5 26437,539,539,0,0,0,0,0,34950,64
26851,ZCTA5 26851,1550,1529,4,0,0,0,9,59083,253
26296,ZCTA5 26296,106,106,0,0,0,0,0,NA,0
26203,ZCTA5 26203,131,131,0,0,0,0,0,NA,48
26206,ZCTA5 26206,3279,3261,0,0,0,0,5,29432,1232
26215,ZCTA5 26215,25,25,0,0,0,0,0,NA,0
26230,ZCTA5 26230,79,79,0,0,0,0,0,NA,38
26250,ZCTA5 26250,5527,5408,28,0,34,0,36,37425,967
26257,ZCTA5 26257,1212,1177,35,0,0,0,0,48333,168
26270,ZCTA5 26270,486,486,0,0,0,0,0,28750,106
26285,ZCTA5 26285,342,342,0,0,0,0,0,35160,14
26293,ZCTA5 26293,596,596,0,0,0,0,0,63438,133
26325,ZCTA5 26325,287,287,0,0,0,0,0,NA,114
26338,ZCTA5 26338,821,763,0,0,31,0,27,55357,43
26346,ZCTA5 26346,768,768,0,0,0,0,0,44479,101
26378,ZCTA5 26378,4199,3799,0,36,56,0,274,45335,796
26416,ZCTA5 26416,7850,7390,139,128,0,0,21,35776,1520
26426,ZCTA5 26426,7104,6709,128,62,45,6,38,46121,783
26435,ZCTA5 26435,105,90,0,0,0,0,0,24750,27
26452,ZCTA5 26452,8945,8742,29,45,0,0,0,36274,2040
26520,ZCTA5 26520,1065,987,0,0,0,0,17,72778,0
26525,ZCTA5 26525,7463,4932,1517,31,87,1,747,56895,704
26866,ZCTA5 26866,697,691,6,0,0,0,0,40625,89
26032,ZCTA5 26032,1120,875,149,3,0,0,47,55417,18
26056,ZCTA5 26056,115,115,0,0,0,0,0,76726,0
26136,ZCTA5 26136,610,610,0,0,0,0,0,45625,46
26141,ZCTA5 26141,402,393,0,0,0,0,9,36406,28
26601,ZCTA5 26601,4570,4435,51,0,0,0,12,43467,696
26619,ZCTA5 26619,378,292,0,0,0,0,0,25156,106
26651,ZCTA5 26651,9467,8906,129,56,46,0,165,40180,1558
26679,ZCTA5 26679,1889,1843,0,0,46,0,0,41596,125
26681,ZCTA5 26681,1097,1097,0,0,0,0,0,38924,175
26684,ZCTA5 26684,161,161,0,0,0,0,0,NA,52
26690,ZCTA5 26690,560,539,0,0,0,0,21,26369,123
26704,ZCTA5 26704,5820,5593,10,0,67,0,76,51531,1138
26722,ZCTA5 26722,489,489,0,0,0,0,0,42054,0
26739,ZCTA5 26739,896,881,0,0,0,0,0,51167,111
26807,ZCTA5 26807,2710,2600,68,0,6,0,3,45891,324
17349,ZCTA5 17349,7183,6629,357,84,0,0,85,90556,320
28742,ZCTA5 28742,3155,3120,34,0,1,0,0,66793,247
28747,ZCTA5 28747,2297,2163,0,0,26,0,108,40850,535
28748,ZCTA5 28748,12606,11111,169,52,0,15,965,45164,1930
28754,ZCTA5 28754,10290,9406,280,87,53,0,402,47477,1541
28781,ZCTA5 28781,781,748,0,0,0,0,0,26635,38
28786,ZCTA5 28786,21004,19234,291,134,198,0,838,50406,2844
28904,ZCTA5 28904,8969,8485,228,2,43,0,182,42477,1333
28905,ZCTA5 28905,2863,2692,0,0,68,0,62,37601,734
28273,ZCTA5 28273,41170,12418,15043,3011,49,107,9279,69896,3235
28328,ZCTA5 28328,27372,12217,7238,155,719,0,6429,37234,6186
28340,ZCTA5 28340,10075,2787,3719,0,2828,0,547,30998,3274
28345,ZCTA5 28345,12003,6165,4710,76,490,0,417,34302,3157
28349,ZCTA5 28349,2598,1218,739,91,0,0,397,37235,639
28350,ZCTA5 28350,144,139,2,0,2,0,1,NA,13
28365,ZCTA5 28365,15533,8530,3038,108,27,0,3271,45676,3986
28367,ZCTA5 28367,126,97,24,0,5,0,0,38958,35
28382,ZCTA5 28382,7252,4980,1169,0,29,0,761,52454,1019
28384,ZCTA5 28384,11162,3946,2376,68,1416,0,3019,33904,2570
28501,ZCTA5 28501,17772,4899,11285,19,84,0,805,29414,5757
28508,ZCTA5 28508,3093,1168,106,31,0,0,1754,36767,942
28523,ZCTA5 28523,2196,1578,604,0,0,0,12,64914,305
28582,ZCTA5 28582,2507,2205,105,0,0,0,166,71890,80
28594,ZCTA5 28594,3702,3491,5,0,42,32,57,78241,101
28613,ZCTA5 28613,23353,16610,1061,2568,83,0,2602,53628,2881
28622,ZCTA5 28622,2189,2065,31,6,3,0,84,30804,541
28532,ZCTA5 28532,22220,13393,5093,360,195,61,2266,52632,2924
28618,ZCTA5 28618,2561,2421,3,11,0,0,81,55521,237
28646,ZCTA5 28646,310,297,0,0,0,0,13,50664,0
28683,ZCTA5 28683,1232,1140,0,0,0,0,79,32824,293
28901,ZCTA5 28901,4927,4444,120,26,90,0,148,33224,915
28584,ZCTA5 28584,12536,10849,130,375,37,0,864,61214,1373
28586,ZCTA5 28586,7808,5090,2458,16,63,0,143,38442,1602
28601,ZCTA5 28601,51401,39719,3617,1904,13,0,5129,54071,6794
28604,ZCTA5 28604,7227,6548,130,57,60,14,307,49829,918
28627,ZCTA5 28627,1020,924,0,0,0,0,83,41750,310
28640,ZCTA5 28640,4985,4437,94,0,23,0,380,39222,1071
28649,ZCTA5 28649,868,868,0,0,0,0,0,NA,209
28654,ZCTA5 28654,3268,2940,89,0,45,20,120,45809,237
28666,ZCTA5 28666,138,91,0,0,0,0,47,NA,91
28670,ZCTA5 28670,3649,3301,18,36,62,0,232,50735,245
28682,ZCTA5 28682,1474,1425,34,0,0,0,15,80904,159
28694,ZCTA5 28694,7719,7037,74,61,31,0,424,41130,1024
28711,ZCTA5 28711,13269,12061,679,106,68,0,117,48594,851
28714,ZCTA5 28714,16941,15657,119,44,72,3,876,42672,2763
28739,ZCTA5 28739,21492,18676,426,186,153,0,1228,57405,2043
28763,ZCTA5 28763,2419,2199,18,20,0,0,155,68750,339
28356,ZCTA5 28356,4819,3228,1050,58,63,0,160,66298,551
28269,ZCTA5 28269,77248,25990,35339,5226,165,0,8541,65963,4384
28403,ZCTA5 28403,41525,32489,5560,721,58,0,1891,39744,10287
28516,ZCTA5 28516,11455,9416,1395,27,18,0,197,50354,1658
28607,ZCTA5 28607,36550,33032,823,486,274,21,1534,43728,10165
28678,ZCTA5 28678,5676,5002,88,0,0,0,467,52981,246
28114,ZCTA5 28114,7475,6489,369,0,0,0,528,43858,1041
28746,ZCTA5 28746,2420,2247,82,21,4,6,10,58385,252
28806,ZCTA5 28806,43597,34747,3061,663,259,271,3798,49169,5518
28134,ZCTA5 28134,11037,5591,2996,731,21,0,1398,60116,1042
28504,ZCTA5 28504,21717,12241,7062,231,8,14,1243,49578,3777
28792,ZCTA5 28792,34703,25772,1679,370,58,0,5975,49130,5635
19945,ZCTA5 19945,6771,5199,650,122,17,0,547,62688,760
17353,ZCTA5 17353,3410,3281,5,0,0,0,123,70150,325
17501,ZCTA5 17501,4425,3988,25,41,0,0,371,61771,508
17517,ZCTA5 17517,16745,14914,79,288,18,0,1160,73778,1219
17022,ZCTA5 17022,30855,28392,640,655,6,0,871,71034,1646
17029,ZCTA5 17029,192,192,0,0,0,0,0,47386,67
17042,ZCTA5 17042,38400,29907,1258,674,69,9,5763,61184,4737
17048,ZCTA5 17048,4220,4089,7,0,0,0,89,50350,651
17059,ZCTA5 17059,7943,7479,16,7,0,0,412,50647,1102
17072,ZCTA5 17072,244,189,38,0,17,0,0,47730,55
17082,ZCTA5 17082,3097,2904,95,0,0,0,88,54871,157
17098,ZCTA5 17098,2265,1976,63,4,0,0,192,48529,391
17103,ZCTA5 17103,12317,2367,6551,250,26,9,2704,37541,3767
17110,ZCTA5 17110,24743,11889,8275,1350,75,0,2331,60025,2801
17111,ZCTA5 17111,32624,19416,7220,2624,27,0,2571,69401,1421
17113,ZCTA5 17113,10852,5455,3088,6,44,0,1608,48448,2187
17252,ZCTA5 17252,3844,3795,1,0,0,0,6,50599,291
17253,ZCTA5 17253,281,269,0,0,0,0,0,48750,38
17301,ZCTA5 17301,4479,4256,19,5,0,0,171,72206,305
17309,ZCTA5 17309,2162,1794,267,29,0,0,0,61850,156
17321,ZCTA5 17321,2347,2211,16,30,14,0,42,75972,221
17329,ZCTA5 17329,2599,2466,0,29,0,0,44,83799,53
17064,ZCTA5 17064,788,768,0,0,0,0,20,128125,17
17068,ZCTA5 17068,4223,3885,92,0,0,0,146,65913,334
17075,ZCTA5 17075,100,95,0,0,0,0,0,58750,0
17519,ZCTA5 17519,6762,6406,31,108,0,0,166,73750,318
17535,ZCTA5 17535,2703,2362,110,10,0,0,132,71000,174
17555,ZCTA5 17555,7547,7385,45,14,0,0,93,79191,532
17563,ZCTA5 17563,4094,3827,24,0,8,0,235,66087,447
17572,ZCTA5 17572,4671,4518,0,0,0,0,106,57014,640
17579,ZCTA5 17579,6236,5776,28,9,0,0,394,72470,436
17582,ZCTA5 17582,2266,2266,0,0,0,0,0,85197,37
17751,ZCTA5 17751,7169,6925,38,81,0,5,99,58785,790
17772,ZCTA5 17772,2377,2348,0,10,1,0,12,62679,201
17233,ZCTA5 17233,5311,4930,170,4,3,0,101,50246,777
17239,ZCTA5 17239,219,219,0,0,0,0,0,65556,7
17249,ZCTA5 17249,401,401,0,0,0,0,0,50625,44
17101,ZCTA5 17101,1936,1021,610,199,0,0,46,37578,427
17212,ZCTA5 17212,734,703,0,0,28,0,0,70469,60
17220,ZCTA5 17220,415,406,0,0,0,0,9,26250,127
17237,ZCTA5 17237,1998,1830,34,60,6,0,52,60660,162
17260,ZCTA5 17260,1123,1115,8,0,0,0,0,43750,96
17313,ZCTA5 17313,10907,9829,389,136,0,4,407,60579,1219
17315,ZCTA5 17315,26610,24016,650,177,0,0,1273,65214,1779
17319,ZCTA5 17319,11440,10323,129,76,12,0,445,75030,592
17324,ZCTA5 17324,4549,4000,30,11,0,0,495,64885,268
17740,ZCTA5 17740,12407,12173,51,17,0,0,147,56250,1371
17742,ZCTA5 17742,46,46,0,0,0,0,0,28250,0
17745,ZCTA5 17745,18397,17151,554,171,26,0,336,45988,3089
17748,ZCTA5 17748,186,179,0,0,0,0,0,38750,49
17760,ZCTA5 17760,648,636,0,12,0,0,0,61667,43
17801,ZCTA5 17801,15701,14482,344,23,0,0,640,45565,1977
17834,ZCTA5 17834,3374,3302,3,42,0,0,27,53521,554
17844,ZCTA5 17844,10296,9974,67,54,0,0,166,57042,759
17865,ZCTA5 17865,128,122,0,6,0,0,0,49732,3
17889,ZCTA5 17889,2516,2455,1,10,0,0,9,63929,88
17922,ZCTA5 17922,4772,4651,4,0,6,0,106,76741,298
17943,ZCTA5 17943,113,98,0,0,0,0,15,46250,0
17948,ZCTA5 17948,4677,3916,210,61,0,0,405,38203,1232
20895,ZCTA5 20895,19026,13701,1007,1023,5,16,2140,147246,656
19967,ZCTA5 19967,1246,1202,7,5,0,0,16,80781,58
19971,ZCTA5 19971,13739,12727,509,252,22,0,130,78689,694
19979,ZCTA5 19979,719,564,56,7,0,0,92,80025,35
19534,ZCTA5 19534,1979,1898,0,0,0,0,10,65000,126
19540,ZCTA5 19540,11270,10271,85,51,0,0,580,80579,487
19606,ZCTA5 19606,35413,27505,1978,623,8,33,4689,71349,2733
19731,ZCTA5 19731,322,298,0,0,0,0,0,40875,175
19802,ZCTA5 19802,25715,4319,19392,167,77,4,1314,46176,5802
19930,ZCTA5 19930,2300,2201,20,16,0,0,27,97016,114
19931,ZCTA5 19931,309,279,28,0,0,0,0,67083,4
19934,ZCTA5 19934,13748,9077,2466,416,34,0,1198,71919,980
19950,ZCTA5 19950,7453,5840,1084,40,0,0,418,59500,1392
19958,ZCTA5 19958,26235,23174,917,349,70,30,892,73647,2215
19962,ZCTA5 19962,11710,7193,2097,435,84,0,1290,74474,889
19118,ZCTA5 19118,10884,7315,2006,530,0,0,688,89422,565
19121,ZCTA5 19121,32385,4614,23435,1352,77,69,2213,21201,15199
19128,ZCTA5 19128,37644,28485,5105,1147,67,0,1532,74564,3551
19131,ZCTA5 19131,44723,4821,35755,1548,157,29,1612,37345,12584
19135,ZCTA5 19135,35427,16565,6931,2126,0,0,8746,45589,7092
19316,ZCTA5 19316,238,238,0,0,0,0,0,74531,9
19319,ZCTA5 19319,655,512,118,0,0,0,19,244097,0
19352,ZCTA5 19352,11109,8516,1338,175,0,0,929,123232,387
19363,ZCTA5 19363,17274,13187,621,115,40,0,2927,80666,1503
19401,ZCTA5 19401,41897,15083,13452,1634,24,51,9812,53696,7093
19472,ZCTA5 19472,10,10,0,0,0,0,0,NA,0
19505,ZCTA5 19505,3540,3497,23,3,0,0,7,75767,164
19003,ZCTA5 19003,13427,10449,1306,415,35,0,654,99923,1096
19010,ZCTA5 19010,21572,16582,1143,1939,0,7,1104,119698,1487
19012,ZCTA5 19012,6328,3147,1906,600,8,0,499,100859,502
19014,ZCTA5 19014,20900,18017,1743,515,99,0,200,86973,1471
19033,ZCTA5 19033,8826,7716,367,18,17,0,623,82006,553
19034,ZCTA5 19034,5852,5114,146,332,0,0,190,126198,138
19026,ZCTA5 19026,30573,22159,4575,1524,0,0,1266,72618,2052
19035,ZCTA5 19035,3453,3016,26,184,7,0,103,205764,67
19040,ZCTA5 19040,20901,18143,615,356,6,13,1272,85931,1156
19053,ZCTA5 19053,26293,22799,657,1365,1,67,790,82087,1060
19064,ZCTA5 19064,24664,22672,302,908,2,0,342,115244,530
19095,ZCTA5 19095,7070,3192,2536,616,57,4,286,76586,624
19102,ZCTA5 19102,5147,3770,237,876,0,0,191,96953,633
19113,ZCTA5 19113,96,80,0,16,0,0,0,NA,12
19122,ZCTA5 19122,21666,6373,7609,1416,0,0,5727,37198,5766
19129,ZCTA5 19129,11275,6533,3405,433,15,0,399,79034,1587
19133,ZCTA5 19133,27102,832,9506,254,76,0,15809,20353,12489
19144,ZCTA5 19144,43884,7014,32960,1058,180,0,1735,34075,13282
19301,ZCTA5 19301,6375,5081,219,739,0,0,180,90685,268
19468,ZCTA5 19468,26008,22204,1403,1133,0,17,549,82763,1536
19473,ZCTA5 19473,16426,14814,439,231,8,0,636,105226,956
19474,ZCTA5 19474,488,488,0,0,0,0,0,69158,51
19503,ZCTA5 19503,1518,1440,7,6,0,0,63,62125,75
19530,ZCTA5 19530,16116,14424,654,205,0,0,601,62804,1464
19536,ZCTA5 19536,459,435,4,0,0,0,19,55833,34
19539,ZCTA5 19539,4848,4740,14,0,0,0,94,63782,426
19562,ZCTA5 19562,2257,2156,0,0,0,0,63,54740,139
19605,ZCTA5 19605,19833,13347,1660,315,33,0,4115,68450,1125
19607,ZCTA5 19607,23494,17901,1022,405,19,0,3799,61111,2157
19709,ZCTA5 19709,42480,27972,8947,1989,18,0,2623,102868,2018
19733,ZCTA5 19733,89,89,0,0,0,0,0,79688,0
19130,ZCTA5 19130,27093,18121,4646,2276,22,0,1186,84308,2683
24651,ZCTA5 24651,5665,5214,189,44,18,0,82,49904,947
20896,ZCTA5 20896,775,704,6,13,0,0,49,198750,9
20906,ZCTA5 20906,70749,18558,16443,8846,205,4,23680,75990,7225
20011,ZCTA5 20011,69710,11503,37735,1369,218,13,16910,77931,7631
20006,ZCTA5 20006,2774,1653,281,342,6,7,357,47905,268
20010,ZCTA5 20010,34223,12962,8299,1578,53,0,9988,93686,4213
20024,ZCTA5 20024,14530,6744,5605,483,83,8,1076,84484,2529
20106,ZCTA5 20106,5087,4513,237,52,34,0,157,86118,476
20112,ZCTA5 20112,26648,18411,3038,1311,11,0,3089,154245,707
20120,ZCTA5 20120,41312,20278,2507,11482,57,130,5208,127996,1691
20129,ZCTA5 20129,522,365,35,28,0,0,24,250001,0
20136,ZCTA5 20136,29875,18245,3603,2956,64,18,3412,145575,415
20143,ZCTA5 20143,827,661,14,101,0,0,18,127031,0
20148,ZCTA5 20148,51243,21797,4220,18592,214,26,3507,176269,831
20151,ZCTA5 20151,23068,8467,1135,7642,0,0,5149,125649,1072
20165,ZCTA5 20165,31912,21369,1758,3830,47,22,3261,151086,792
20170,ZCTA5 20170,42690,17834,3055,7463,99,0,12906,125319,2375
20171,ZCTA5 20171,51093,22814,5099,17252,142,70,3998,144425,1930
20190,ZCTA5 20190,19950,12710,2221,2072,6,0,2374,110096,2036
20198,ZCTA5 20198,1905,1833,32,0,0,0,14,86492,121
20613,ZCTA5 20613,14020,2814,9418,323,111,0,822,124391,607
20628,ZCTA5 20628,477,316,142,0,0,0,0,145000,0
20630,ZCTA5 20630,301,176,114,0,0,0,11,96875,0
20632,ZCTA5 20632,432,317,16,0,0,0,99,109583,0
20639,ZCTA5 20639,15793,11964,1376,530,0,38,768,129805,577
20675,ZCTA5 20675,2017,1208,512,44,32,0,48,97917,168
20677,ZCTA5 20677,2416,1922,454,0,0,0,22,125089,123
20693,ZCTA5 20693,833,673,89,0,15,0,27,157321,64
20708,ZCTA5 20708,27843,4099,18080,1270,78,0,3697,76723,1810
20710,ZCTA5 20710,9553,424,6337,255,0,0,2442,45602,1278
20746,ZCTA5 20746,27041,1671,22173,518,0,0,2263,67643,1599
20783,ZCTA5 20783,45302,2514,10785,1810,92,3,29621,65623,7260
20839,ZCTA5 20839,97,97,0,0,0,0,0,NA,0
20841,ZCTA5 20841,11443,3809,2087,4661,0,0,495,187500,383
20879,ZCTA5 20879,26164,7777,6527,3374,8,49,7316,89177,2408
20904,ZCTA5 20904,55275,11275,25738,8130,70,23,8169,85376,4600
20759,ZCTA5 20759,5311,3445,647,720,20,0,251,199145,189
20762,ZCTA5 20762,3079,1612,461,72,0,0,616,75969,146
20765,ZCTA5 20765,407,221,186,0,0,0,0,48472,96
20774,ZCTA5 20774,47165,2148,41060,939,44,0,1707,104239,2261
20779,ZCTA5 20779,993,843,45,31,0,0,9,105611,120
20781,ZCTA5 20781,11694,3105,3317,191,54,0,4617,79000,978
20785,ZCTA5 20785,38878,3390,28725,654,24,18,5126,73363,4332
20837,ZCTA5 20837,6287,4800,430,332,65,0,551,167768,184
20853,ZCTA5 20853,31061,15073,3238,4184,42,0,7575,118858,1664
20886,ZCTA5 20886,34834,9843,6894,3898,40,0,13089,81710,3537
20695,ZCTA5 20695,8089,2740,4535,128,0,0,532,107685,478
20706,ZCTA5 20706,43670,2882,28958,1533,16,29,9525,78115,3437
20712,ZCTA5 20712,9608,1445,3863,216,31,0,3824,57367,804
20723,ZCTA5 20723,35411,13602,10825,6628,10,0,2739,117878,1578
20737,ZCTA5 20737,22295,2400,6256,552,105,0,12278,67478,2572
20764,ZCTA5 20764,3829,3197,364,61,0,0,76,100491,15
20769,ZCTA5 20769,6222,932,4133,499,0,10,300,150156,188
20782,ZCTA5 20782,33398,5040,11981,1509,17,23,13830,72679,3322
20784,ZCTA5 20784,30270,1862,15804,559,31,0,11287,68603,2262
20818,ZCTA5 20818,1971,1451,65,280,0,11,119,180368,39
20851,ZCTA5 20851,15489,5357,1349,2541,0,0,5661,90865,1404
20855,ZCTA5 20855,15287,8489,1186,2905,15,46,2018,138947,703
20002,ZCTA5 20002,67750,27662,31520,1900,90,10,4757,90424,9683
24719,ZCTA5 24719,30,30,0,0,0,0,0,NA,0
24866,ZCTA5 24866,356,330,0,0,0,0,0,27656,158
24869,ZCTA5 24869,362,338,0,24,0,0,0,NA,148
24901,ZCTA5 24901,9506,8624,339,201,0,0,182,39607,1347
24986,ZCTA5 24986,5477,4638,406,16,0,0,111,38728,743
24095,ZCTA5 24095,4332,4091,91,0,0,10,73,58750,337
24439,ZCTA5 24439,1227,1203,2,0,0,0,0,39643,105
24538,ZCTA5 24538,5591,4583,866,0,0,0,19,55795,429
24540,ZCTA5 24540,31607,15956,13310,226,22,27,1033,40280,6434
24541,ZCTA5 24541,27114,14391,10133,435,26,6,1183,39059,5466
24554,ZCTA5 24554,3952,3075,652,0,12,0,31,48696,673
24574,ZCTA5 24574,4009,3071,596,51,0,0,241,60429,533
24588,ZCTA5 24588,9936,7821,1782,54,20,0,96,46051,874
24593,ZCTA5 24593,2260,1373,813,0,0,0,52,72589,280
24594,ZCTA5 24594,1600,1411,122,0,0,0,67,37276,355
24620,ZCTA5 24620,2932,2884,0,0,0,0,0,23673,1095
24630,ZCTA5 24630,7148,6623,326,35,13,17,129,43750,1240
24464,ZCTA5 24464,168,168,0,0,0,0,0,NA,0
24477,ZCTA5 24477,10894,9943,306,36,57,0,318,63184,1012
24479,ZCTA5 24479,1539,1447,0,0,8,0,63,45495,207
24482,ZCTA5 24482,5267,4905,162,0,15,0,121,56964,182
24487,ZCTA5 24487,322,322,0,0,0,0,0,65617,0
24918,ZCTA5 24918,2074,2048,26,0,0,0,0,53325,279
24016,ZCTA5 24016,8759,3769,4232,226,23,0,205,27856,3538
24017,ZCTA5 24017,23699,6441,14685,411,92,20,1235,34368,6337
24060,ZCTA5 24060,55676,43417,2636,5755,242,23,2196,53018,16146
24078,ZCTA5 24078,7527,5812,816,64,0,0,702,39399,1149
24104,ZCTA5 24104,3452,3158,138,41,0,0,0,71670,133
24136,ZCTA5 24136,3156,2992,52,0,0,0,86,56071,388
24149,ZCTA5 24149,3401,3241,0,43,0,0,14,61346,286
24153,ZCTA5 24153,37849,33585,1934,513,38,24,929,61959,2870
24184,ZCTA5 24184,4586,4320,44,18,9,0,154,56711,969
24201,ZCTA5 24201,16252,14248,964,38,0,0,391,36867,3567
24220,ZCTA5 24220,1049,1030,0,0,0,0,19,41929,121
24271,ZCTA5 24271,2319,2214,0,0,0,0,105,33056,451
24282,ZCTA5 24282,865,865,0,0,0,0,0,27386,239
24925,ZCTA5 24925,509,509,0,0,0,0,0,27125,34
24931,ZCTA5 24931,1401,1321,0,0,0,0,80,33958,194
24315,ZCTA5 24315,3563,3258,217,10,0,0,32,50602,229
24281,ZCTA5 24281,2483,2483,0,0,0,0,0,28472,778
24322,ZCTA5 24322,99,99,0,0,0,0,0,NA,7
24340,ZCTA5 24340,6050,5462,125,8,4,0,320,47668,1161
24350,ZCTA5 24350,1179,1159,0,0,0,0,20,41042,368
24351,ZCTA5 24351,447,447,0,0,0,0,0,16783,192
24360,ZCTA5 24360,5802,5620,84,0,0,0,67,54923,546
24440,ZCTA5 24440,2948,2754,133,19,0,21,15,66928,520
24910,ZCTA5 24910,5279,4733,251,0,0,0,126,36094,892
24915,ZCTA5 24915,511,505,0,0,0,0,6,38214,37
24293,ZCTA5 24293,9575,9109,247,66,0,0,65,40060,1748
24333,ZCTA5 24333,17768,15549,383,64,21,16,1666,39911,3127
24354,ZCTA5 24354,13934,13099,482,77,10,0,175,38389,2620
24378,ZCTA5 24378,998,963,5,4,0,0,1,26528,252
24435,ZCTA5 24435,2028,1859,28,22,0,0,60,51134,135
24458,ZCTA5 24458,401,398,0,0,0,0,0,30398,81
24431,ZCTA5 24431,2571,2508,0,63,0,0,0,42887,716
24927,ZCTA5 24927,123,123,0,0,0,0,0,21635,8
24381,ZCTA5 24381,3826,3755,25,4,0,0,26,55573,200
24421,ZCTA5 24421,4029,3986,32,0,0,0,11,72462,203
24442,ZCTA5 24442,123,123,0,0,0,0,0,NA,28
25235,ZCTA5 25235,1146,1146,0,0,0,0,0,17402,520
24815,ZCTA5 24815,723,704,0,0,19,0,0,27188,294
24827,ZCTA5 24827,1342,1320,0,0,0,0,22,60737,173
24828,ZCTA5 24828,815,815,0,0,0,0,0,26429,282
24830,ZCTA5 24830,111,101,5,0,0,0,4,NA,51
24836,ZCTA5 24836,671,472,186,0,0,0,0,40192,79
24848,ZCTA5 24848,150,147,3,0,0,0,0,28750,25
24874,ZCTA5 24874,3151,3026,125,0,0,0,0,55990,611
24880,ZCTA5 24880,451,341,0,0,0,0,0,NA,183
24938,ZCTA5 24938,1693,1604,0,0,0,0,89,66484,97
24970,ZCTA5 24970,4508,4217,152,0,0,0,23,43850,658
24984,ZCTA5 24984,160,160,0,0,0,0,0,25714,39
24012,ZCTA5 24012,30220,20534,4621,573,83,0,2760,46414,5660
24831,ZCTA5 24831,142,63,66,13,0,0,0,NA,6
24646,ZCTA5 24646,642,642,0,0,0,0,0,35694,185
24740,ZCTA5 24740,30073,28211,754,328,15,0,356,43586,5736
24801,ZCTA5 24801,4051,3003,682,0,28,0,244,31293,756
24845,ZCTA5 24845,452,452,0,0,0,0,0,NA,90
24857,ZCTA5 24857,575,533,0,0,0,0,42,36250,85
24860,ZCTA5 24860,246,246,0,0,0,0,0,29653,10
24868,ZCTA5 24868,1114,763,345,0,0,0,0,25673,406
24920,ZCTA5 24920,305,296,0,9,0,0,0,20278,48
24954,ZCTA5 24954,3927,3836,15,0,0,0,32,40255,858
24015,ZCTA5 24015,14677,11711,885,931,0,0,742,56016,1406
24020,ZCTA5 24020,632,452,86,32,0,0,47,NA,0
24092,ZCTA5 24092,2445,2027,259,26,7,0,61,53317,258
24101,ZCTA5 24101,6290,5780,189,134,0,0,64,69325,729
24134,ZCTA5 24134,5200,4818,251,0,0,25,79,57016,473
24141,ZCTA5 24141,22989,20748,1207,316,0,4,441,48664,5760
24161,ZCTA5 24161,505,406,40,5,4,0,0,46522,23
24279,ZCTA5 24279,5247,4573,559,12,4,0,61,36934,824
24079,ZCTA5 24079,1817,1782,0,0,0,0,19,40916,120
24066,ZCTA5 24066,5295,4968,108,0,13,0,111,63403,335
24067,ZCTA5 24067,2368,2196,23,0,0,0,144,56618,79
24076,ZCTA5 24076,1362,1257,0,0,0,0,105,58393,258
24082,ZCTA5 24082,650,317,188,0,0,0,94,67083,64
24120,ZCTA5 24120,1477,1447,2,0,0,0,1,41588,218
24122,ZCTA5 24122,1600,1530,56,11,0,0,3,53715,94
24132,ZCTA5 24132,282,247,0,0,0,0,0,NA,117
24147,ZCTA5 24147,1418,1383,22,10,0,3,0,50278,96
24150,ZCTA5 24150,820,820,0,0,0,0,0,70785,28
24176,ZCTA5 24176,1257,1225,20,6,0,0,0,92292,118
24216,ZCTA5 24216,2712,2532,28,0,0,0,7,27250,955
24248,ZCTA5 24248,2465,2450,15,0,0,0,0,31296,445
24265,ZCTA5 24265,707,707,0,0,0,0,0,20776,237
24270,ZCTA5 24270,793,793,0,0,0,0,0,42038,24
24290,ZCTA5 24290,1968,1801,62,47,13,0,9,33462,336
24328,ZCTA5 24328,1748,1722,0,0,26,0,0,47885,412
24374,ZCTA5 24374,791,772,19,0,0,0,0,36975,105
24375,ZCTA5 24375,1888,1737,14,103,0,0,19,52029,442
